data1,data2
0x00,0x0065D7
0x00,0x00699F
0x01,0x006DA7
0x01,0x0070A0
0x01,0x007494
0x01,0x007736
0x01,0x007A33
0x00,0x007CCE
0x00,0x007EE0
0x00,0x0080BA
0xFF,0x008286
0xFE,0x00836A
0xFE,0x0084AE
0xFD,0x00856A
0xFC,0x008611
0xFC,0x008673
0xFB,0x00866D
0xFB,0x0086FC
0xFA,0x00866D
0xFA,0x00867A
0xFA,0x0085F7
0xFA,0x00862D
0xFA,0x008568
0xFA,0x008554
0xFB,0x008465
0xFB,0x00849A
0xFC,0x0083F1
0xFC,0x0083B9
0xFC,0x00836C
0xFD,0x008360
0xFD,0x0082E0
0xFD,0x008310
0xFD,0x0082DA
0xFD,0x008312
0xFD,0x008328
0xFD,0x008326
0xFD,0x00834A
0xFD,0x00837C
0xFD,0x008364
0xFD,0x008300
0xFC,0x008332
0xFC,0x00829E
0xFC,0x008231
0xFC,0x0081C1
0xFD,0x008023
0xFD,0x007F64
0xFD,0x007D56
0xFE,0x007B80
0xFE,0x0078F0
0xFF,0x0075FB
0x00,0x00723D
0x00,0x006EA2
0x01,0x006960
0x01,0x0064D2
0x02,0x005ED8
0x02,0x0058E2
0x02,0x005203
0x02,0x004A5B
0x02,0x00427B
0x02,0x0039CB
0x02,0x0030F8
0x02,0x0027D9
0x01,0x001E39
0x00,0x001411
0x00,0x0009E0
0xFF,0x00009D
0xFE,0xFFF5CA
0xFE,0xFFEC71
0xFD,0xFFE21A
0xFC,0xFFD8E9
0xFC,0xFFCF2F
0xFC,0xFFC687
0xFB,0xFFBDC4
0xFB,0xFFB58E
0xFB,0xFFADE4
0xFB,0xFFA69D
0xFB,0xFFA03E
0xFB,0xFF9A24
0xFC,0xFF9483
0xFC,0xFF8FAE
0xFD,0xFF8A99
0xFD,0xFF872F
0xFE,0xFF82F1
0xFE,0xFF801A
0xFF,0xFF7DD6
0xFF,0xFF7B0F
0x00,0xFF79EE
0x01,0xFF772D
0x01,0xFF772B
0x02,0xFF75A2
0x02,0xFF75B8
0x02,0xFF7598
0x03,0xFF7652
0x03,0xFF767A
0x03,0xFF7824
0x03,0xFF791B
0x03,0xFF7BA0
0x02,0xFF7D79
0x02,0xFF8093
0x01,0xFF82AD
0x01,0xFF86C3
0x00,0xFF89D8
0xFF,0xFF8DEE
0xFE,0xFF92C7
0xFD,0xFF9709
0xFC,0xFF9BFC
0xFB,0xFFA1CC
0xFB,0xFFA6E7
0xFA,0xFFAD37
0xF9,0xFFB301
0xF9,0xFFB990
0xF9,0xFFBF90
0xF8,0xFFC67B
0xF9,0xFFCC41
0xF9,0xFFD325
0xF9,0xFFD883
0xFA,0xFFDF5A
0xFB,0xFFE4D9
0xFB,0xFFEB50
0xFC,0xFFF118
0xFD,0xFFF6AD
0xFE,0xFFFC5D
0xFF,0x0001DE
0x00,0x000792
0x01,0x000D36
0x02,0x0012E7
0x02,0x0018A9
0x02,0x001E19
0x03,0x00240D
0x03,0x002A11
0x03,0x002FE3
0x02,0x003594
0x02,0x003C21
0x02,0x004291
0x01,0x0048BE
0x00,0x004FFB
0x00,0x005657
0xFF,0x005DDB
0xFE,0x006473
0xFE,0x006B8E
0xFD,0x00722D
0xFD,0x00790A
0xFC,0x007FEB
0xFC,0x0085FF
0xFB,0x008CEA
0xFB,0x0092E8
0xFB,0x009926
0xFB,0x009E61
0xFB,0x00A43F
0xFC,0x00A94E
0xFC,0x00AE2F
0xFD,0x00B264
0xFD,0x00B6B2
0xFE,0x00BA1D
0xFE,0x00BDEB
0xFF,0x00C076
0xFF,0x00C32C
0x00,0x00C53A
0x00,0x00C698
0x01,0x00C7EF
0x01,0x00C890
0x01,0x00C8DA
0x02,0x00C969
0x02,0x00C904
0x02,0x00C83A
0x01,0x00C785
0x01,0x00C601
0x01,0x00C4F4
0x01,0x00C30E
0x00,0x00C193
0x00,0x00BF3C
0xFF,0x00BCF6
0xFF,0x00BA4C
0xFF,0x00B748
0xFE,0x00B42D
0xFE,0x00B088
0xFE,0x00AC8C
0xFE,0x00A807
0xFE,0x00A3AB
0xFE,0x009E15
0xFE,0x00990C
0xFE,0x00930A
0xFE,0x008DB5
0xFF,0x00875E
0xFF,0x008148
0xFF,0x007B28
0xFF,0x0074E4
0x00,0x006EC4
0x00,0x006932
0x00,0x0063DF
0x00,0x005EC2
0x00,0x005960
0x00,0x005568
0x00,0x0050E0
0x00,0x004D78
0x00,0x0049E3
0xFF,0x0046DC
0xFF,0x004352
0xFF,0x00418A
0xFE,0x003EB1
0xFE,0x003CAF
0xFE,0x003A9D
0xFD,0x0038D6
0xFD,0x003730
0xFC,0x003562
0xFC,0x0033D1
0xFC,0x0032B5
0xFC,0x003142
0xFC,0x002F82
0xFC,0x002DFF
0xFC,0x002C95
0xFC,0x002AF0
0xFC,0x002984
0xFD,0x002805
0xFD,0x00263D
0xFE,0x0024AB
0xFE,0x0022F8
0xFF,0x00217A
0xFF,0x001F96
0x00,0x001DB0
0x01,0x001C01
0x01,0x001998
0x01,0x00183F
0x01,0x0015E8
0x02,0x001423
0x01,0x00120B
0x01,0x000F8E
0x01,0x000DA2
0x00,0x000B26
0x00,0x0008C3
0xFF,0x000689
0xFE,0x0003A8
0xFE,0x000178
0xFD,0xFFFEBF
0xFC,0xFFFC4F
0xFB,0xFFF946
0xFB,0xFFF6D7
0xFA,0xFFF417
0xFA,0xFFF16A
0xFA,0xFFEECD
0xFA,0xFFEC61
0xFB,0xFFEA4F
0xFB,0xFFE81B
0xFC,0xFFE60C
0xFC,0xFFE469
0xFD,0xFFE2DD
0xFE,0xFFE164
0xFF,0xFFE083
0x00,0xFFDF7A
0x00,0xFFDF15
0x01,0xFFDE43
0x01,0xFFDE2F
0x02,0xFFDDF2
0x02,0xFFDE25
0x02,0xFFDE4B
0x02,0xFFDF24
0x01,0xFFDF94
0x01,0xFFE089
0x00,0xFFE170
0x00,0xFFE289
0xFF,0xFFE406
0xFF,0xFFE532
0xFE,0xFFE6CB
0xFE,0xFFE899
0xFE,0xFFE9BA
0xFE,0xFFEBCC
0xFD,0xFFECBB
0xFD,0xFFEEA1
0xFE,0xFFF085
0xFE,0xFFF1EA
0xFE,0xFFF42F
0xFE,0xFFF548
0xFE,0xFFF74A
0xFF,0xFFF85D
0xFF,0xFFFA6F
0xFF,0xFFFB38
0xFF,0xFFFD3E
0xFF,0xFFFD58
0xFF,0xFFFF56
0xFF,0xFFFF60
0xFF,0x000126
0xFF,0x0001F6
0xFF,0x000394
0x00,0x0004D5
0x00,0x000675
0x00,0x00086B
0x00,0x000A1B
0x00,0x000CB9
0x00,0x000F06
0x01,0x0011C4
0x01,0x001504
0x01,0x0017CC
0x02,0x001BF1
0x02,0x001EFC
0x02,0x002306
0x02,0x002689
0x02,0x002A61
0x02,0x002DAA
0x02,0x0031CF
0x02,0x003467
0x01,0x0038A7
0x01,0x003B26
0x00,0x003EA9
0x00,0x00413E
0xFF,0x0043D7
0xFF,0x004667
0xFE,0x004900
0xFE,0x004B76
0xFD,0x004CE4
0xFD,0x004FCF
0xFC,0x0050B2
0xFC,0x005344
0xFC,0x005411
0xFC,0x00562B
0xFC,0x005702
0xFC,0x0058C6
0xFC,0x005A03
0xFC,0x005B58
0xFC,0x005CB0
0xFC,0x005E43
0xFD,0x005F82
0xFD,0x0060DE
0xFD,0x00622D
0xFE,0x00633A
0xFF,0x006479
0xFF,0x00655E
0x00,0x00662B
0x01,0x0066F8
0x01,0x0067B1
0x02,0x0067F1
0x03,0x006807
0x04,0x0067DB
0x05,0x006798
0x05,0x006708
0x06,0x00661D
0x06,0x006596
0x07,0x00643F
0x07,0x006398
0x07,0x00613E
0x06,0x006059
0x06,0x005E93
0x05,0x005D1A
0x04,0x005BE5
0x03,0x005944
0x02,0x00580B
0x01,0x0055C9
0x00,0x005419
0xFF,0x005267
0xFE,0x005033
0xFE,0x004E53
0xFD,0x004C73
0xFD,0x004B04
0xFD,0x0048B3
0xFD,0x004738
0xFE,0x004546
0xFF,0x004388
0xFF,0x004160
0x00,0x003F62
0x01,0x003D52
0x02,0x003A4D
0x03,0x00382B
0x04,0x00354A
0x05,0x0032C5
0x05,0x002FFD
0x06,0x002D06
0x06,0x002A4D
0x06,0x002770
0x05,0x0024B3
0x05,0x00218A
0x04,0x001EF0
0x03,0x001CA1
0x02,0x001A37
0x01,0x0017D8
0x00,0x0015F1
0xFF,0x0013EA
0xFE,0x001203
0xFD,0x001148
0xFC,0x00101B
0xFC,0x000F92
0xFB,0x000F2E
0xFB,0x000EE9
0xFB,0x000F9C
0xFB,0x001017
0xFC,0x001116
0xFC,0x0011C6
0xFD,0x001384
0xFD,0x001526
0xFE,0x001689
0xFE,0x0018E1
0xFF,0x001AE6
0x00,0x001CDD
0x00,0x001EF6
0x01,0x0020B3
0x01,0x00226B
0x01,0x0023D4
0x01,0x0024C9
0x01,0x002588
0x01,0x0025F7
0x00,0x002580
0x00,0x0025B8
0xFF,0x0024A7
0xFF,0x00245B
0xFE,0x002364
0xFD,0x00224B
0xFD,0x00214E
0xFC,0x001FD8
0xFC,0x001F46
0xFC,0x001D9C
0xFB,0x001D5E
0xFB,0x001C37
0xFB,0x001C01
0xFB,0x001B34
0xFB,0x001B86
0xFC,0x001B6E
0xFC,0x001C25
0xFC,0x001CF2
0xFC,0x001DD6
0xFD,0x001EF0
0xFD,0x00205D
0xFD,0x002188
0xFE,0x002320
0xFE,0x002447
0xFE,0x00254C
0xFE,0x00263D
0xFF,0x002649
0xFF,0x002794
0xFF,0x0026C1
0xFF,0x0026D7
0x00,0x0025E7
0x00,0x0024DC
0x00,0x0023C0
0x01,0x002247
0x01,0x0020A3
0x02,0x001EDF
0x02,0x001CE1
0x03,0x001B12
0x04,0x001980
0x04,0x001788
0x05,0x0015C6
0x06,0x00144B
0x06,0x0012DB
0x07,0x001182
0x07,0x0010A1
0x08,0x000F98
0x08,0x000EDF
0x08,0x000E7F
0x08,0x000DF9
0x07,0x000DBE
0x07,0x000DBA
0x06,0x000D74
0x05,0x000DD2
0x04,0x000DC8
0x03,0x000E91
0x02,0x000E4D
0x01,0x000F58
0x00,0x000FB0
0xFE,0x001069
0xFD,0x0010BD
0xFC,0x001168
0xFB,0x00119E
0xFA,0x00123B
0xF9,0x001215
0xF8,0x0012BD
0xF8,0x00125B
0xF8,0x00122D
0xF7,0x001209
0xF7,0x0011C8
0xF7,0x0010FE
0xF8,0x00106F
0xF8,0x000FA8
0xF8,0x000F34
0xF9,0x000E4B
0xF9,0x000D18
0xFA,0x000D04
0xFA,0x000C3D
0xFB,0x000B68
0xFB,0x000B84
0xFB,0x000B5C
0xFC,0x000BFB
0xFC,0x000BDE
0xFC,0x000D22
0xFC,0x000DA0
0xFC,0x000EB9
0xFC,0x0010BF
0xFD,0x001275
0xFD,0x0014FC
0xFD,0x00171C
0xFD,0x0019EF
0xFE,0x001D1E
0xFE,0x001FEB
0xFF,0x002384
0x00,0x00269B
0x01,0x002A35
0x02,0x002D40
0x03,0x0030F0
0x05,0x00340B
0x06,0x00375A
0x07,0x003AAB
0x08,0x003DC9
0x09,0x004124
0x0A,0x0043BA
0x0B,0x00469F
0x0B,0x004904
0x0B,0x004BCB
0x0B,0x004E55
0x0A,0x005031
0x09,0x00526F
0x08,0x005459
0x07,0x00558E
0x05,0x005699
0x04,0x0057E9
0x02,0x005831
0x01,0x0058EE
0xFF,0x0058D6
0xFE,0x005904
0xFD,0x00588D
0xFD,0x0057C3
0xFC,0x005792
0xFC,0x0056F8
0xFD,0x005657
0xFD,0x0055FD
0xFE,0x005481
0xFF,0x0054D0
0x00,0x0053AF
0x01,0x00530C
0x02,0x005283
0x03,0x005205
0x04,0x00510C
0x05,0x005075
0x05,0x005025
0x06,0x004F04
0x06,0x004E4D
0x05,0x004D50
0x05,0x004C7B
0x04,0x004B22
0x03,0x004A47
0x01,0x004912
0x00,0x0047D7
0xFE,0x004693
0xFD,0x004540
0xFB,0x004453
0xFA,0x0042D4
0xF8,0x0041B2
0xF7,0x004085
0xF7,0x003F7A
0xF6,0x003EEA
0xF6,0x003E23
0xF6,0x003E7D
0xF6,0x003E39
0xF6,0x003EB5
0xF7,0x003F4C
0xF8,0x004073
0xF9,0x0041BF
0xFB,0x00436A
0xFC,0x00450C
0xFD,0x0046C6
0xFF,0x004928
0x00,0x004AE4
0x02,0x004DD9
0x03,0x005013
0x04,0x0052A3
0x05,0x0054EA
0x06,0x005760
0x06,0x005926
0x07,0x005B8E
0x07,0x005C6F
0x07,0x005E09
0x07,0x005E7D
0x07,0x005F22
0x06,0x005F80
0x06,0x005F7A
0x05,0x005F82
0x04,0x005F34
0x03,0x005F60
0x03,0x005F30
0x02,0x005F6A
0x01,0x005F46
0x00,0x005FC1
0x00,0x005F96
0xFF,0x005FE7
0xFF,0x0060B6
0xFF,0x006124
0xFE,0x006198
0xFE,0x0062F4
0xFF,0x0063A1
0xFF,0x00653A
0xFF,0x0065CF
0x00,0x006746
0x00,0x00687D
0x00,0x0069BF
0x01,0x006A49
0x01,0x006B36
0x01,0x006BAD
0x01,0x006BB5
0x01,0x006B9F
0x01,0x006B0A
0x01,0x006A3F
0x01,0x0068CA
0x01,0x00677A
0x00,0x00657E
0x00,0x006360
0xFF,0x006128
0xFF,0x005ED2
0xFE,0x005C29
0xFE,0x005994
0xFD,0x0056AA
0xFD,0x0053D3
0xFD,0x00508F
0xFC,0x004D9A
0xFC,0x004A13
0xFC,0x004697
0xFC,0x0042BE
0xFD,0x003EC4
0xFD,0x003AF2
0xFD,0x003651
0xFD,0x00317A
0xFE,0x002CCF
0xFE,0x00278C
0xFE,0x002261
0xFF,0x001CAD
0xFF,0x001677
0x00,0x001013
0x00,0x0009F2
0x00,0x000372
0x00,0xFFFCC7
0x01,0xFFF5D0
0x01,0xFFEF0B
0x01,0xFFE865
0x01,0xFFE196
0x01,0xFFDB0F
0x01,0xFFD4B3
0x01,0xFFCECB
0x01,0xFFC919
0x01,0xFFC38E
0x00,0xFFBE7B
0x00,0xFFBA0E
0x00,0xFFB618
0x00,0xFFB2BB
0x00,0xFFAFD2
0x00,0xFFAE16
0x00,0xFFAC9D
0x00,0xFFABCE
0x00,0xFFABDC
0x00,0xFFAD17
0x01,0xFFAED1
0x01,0xFFB18A
0x02,0xFFB4B3
0x02,0xFFB8F7
0x03,0xFFBE3A
0x04,0xFFC39A
0x04,0xFFCA14
0x04,0xFFD0B1
0x05,0xFFD7B6
0x05,0xFFDF78
0x05,0xFFE76C
0x04,0xFFEF2E
0x04,0xFFF776
0x03,0x000097
0x02,0x000902
0x01,0x0011C8
0x00,0x001A4F
0x00,0x002322
0xFF,0x002B1E
0xFE,0x0032FA
0xFD,0x003B04
0xFD,0x0041B8
0xFD,0x00485B
0xFD,0x004DED
0xFD,0x0053A2
0xFE,0x00573C
0xFF,0x005BC1
0x00,0x005E79
0x01,0x0060BE
0x03,0x0061F9
0x04,0x006209
0x05,0x00617E
0x06,0x006081
0x07,0x005DE1
0x08,0x005B24
0x09,0x0057E5
0x09,0x0053A6
0x09,0x004F46
0x09,0x004A35
0x08,0x004554
0x08,0x004047
0x07,0x003B54
0x07,0x0036D8
0x06,0x00320B
0x05,0x002E03
0x05,0x0029F1
0x04,0x00267B
0x04,0x002358
0x04,0x002095
0x04,0x001E29
0x03,0x001C51
0x03,0x001A57
0x03,0x0018D1
0x03,0x00178E
0x03,0x001693
0x02,0x0015CA
0x02,0x0014DF
0x01,0x00144B
0x00,0x00135C
0xFF,0x00129F
0xFE,0x00119C
0xFC,0x00108F
0xFB,0x000F9A
0xFA,0x000E91
0xF9,0x000D5A
0xF8,0x000D1C
0xF7,0x000C9F
0xF7,0x000D10
0xF6,0x000D76
0xF7,0x000E77
0xF7,0x000FA8
0xF8,0x001192
0xF9,0x001413
0xFA,0x0016F6
0xFB,0x001AAF
0xFD,0x001E13
0xFE,0x0022F8
0xFF,0x0027DD
0x01,0x002CC3
0x02,0x003243
0x03,0x003899
0x03,0x003E9D
0x04,0x004534
0x04,0x004B8A
0x04,0x005269
0x03,0x0058AE
0x03,0x005F2A
0x02,0x0064D4
0x02,0x006A05
0x01,0x006F38
0x01,0x00731A
0x00,0x0076B6
0x00,0x007966
0x00,0x007B95
0x00,0x007D04
0x00,0x007E5D
0x00,0x007F1C
0x00,0x007F2A
0x01,0x007ED2
0x01,0x007E13
0x01,0x007CBA
0x01,0x007B16
0x02,0x00791E
0x02,0x007649
0x02,0x0073D7
0x01,0x007106
0x01,0x006DEB
0x01,0x006AE2
0x00,0x0067D9
0x00,0x0064AC
0xFF,0x0061A1
0xFF,0x005ED0
0xFE,0x005B96
0xFE,0x005906
0xFD,0x0055FF
0xFD,0x0053AD
0xFD,0x0050EC
0xFD,0x004DD7
0xFD,0x004B96
0xFD,0x0048E6
0xFD,0x004607
0xFE,0x004322
0xFE,0x003FD1
0xFE,0x003D16
0xFF,0x003974
0xFF,0x00363B
0xFF,0x0032FE
0x00,0x002FC8
0x00,0x002C65
0x00,0x0029C4
0x00,0x00268D
0x01,0x002455
0x01,0x00221F
0x01,0x002029
0x02,0x001E4D
0x02,0x001CEC
0x02,0x001B12
0x03,0x001B06
0x03,0x001A05
0x03,0x001992
0x04,0x0019DC
0x04,0x001A15
0x04,0x001A91
0x04,0x001BA2
0x04,0x001C77
0x04,0x001DF5
0x04,0x001F30
0x04,0x00209D
0x03,0x002289
0x03,0x00235A
0x02,0x002502
0x01,0x0025B0
0x01,0x002647
0x00,0x0026A1
0xFF,0x0026A3
0xFE,0x0025D2
0xFE,0x0025A4
0xFD,0x0023B8
0xFD,0x0022AB
0xFC,0x002081
0xFC,0x001E5B
0xFC,0x001BD6
0xFD,0x00195A
0xFD,0x001623
0xFE,0x001429
0xFF,0x001097
0xFF,0x000E7D
0x00,0x000B9A
0x01,0x0009EE
0x02,0x00078E
0x03,0x000649
0x04,0x0004D5
0x04,0x0003D8
0x05,0x0003DC
0x05,0x00032E
0x05,0x0003DC
0x05,0x00042B
0x05,0x000471
0x05,0x000572
0x05,0x0005DE
0x04,0x000683
0x03,0x00073A
0x03,0x0007F8
0x02,0x0007FD
0x02,0x00083F
0x01,0x00084B
0x01,0x0007BC
0x00,0x00077A
0x00,0x00066D
0xFF,0x0005A6
0xFF,0x0004B5
0xFF,0x00042D
0xFF,0x00034A
0xFF,0x000269
0xFF,0x000295
0xFF,0x0002A1
0xFF,0x000310
0xFF,0x000372
0xFF,0x00050C
0xFF,0x00062F
0xFF,0x000857
0xFF,0x000A5D
0xFF,0x000CC5
0xFF,0x000F40
0xFF,0x00119C
0xFF,0x001479
0xFF,0x0016AD
0xFE,0x0019AC
0xFE,0x001B90
0xFE,0x001DC0
0xFE,0x001F9E
0xFE,0x00216C
0xFE,0x00234A
0xFF,0x00246B
0xFF,0x0025FB
0xFF,0x0026D3
0xFF,0x0027F1
0x00,0x002845
0x00,0x0028F6
0x00,0x00294A
0x01,0x002980
0x01,0x00293E
0x01,0x002904
0x01,0x002881
0x01,0x002792
0x01,0x002663
0x01,0x00254A
0x01,0x00239A
0x01,0x0021ED
0x01,0x001FBC
0x00,0x001E39
0x00,0x001C23
0xFF,0x001B06
0xFF,0x0019CE
0xFE,0x0018C9
0xFE,0x0018EE
0xFD,0x00194A
0xFD,0x001AD3
0xFC,0x001C5B
0xFC,0x001F64
0xFC,0x002261
0xFC,0x002718
0xFC,0x002C03
0xFC,0x003205
0xFD,0x003879
0xFD,0x00403B
0xFE,0x0047F9
0xFE,0x005099
0xFF,0x0059A7
0x00,0x006299
0x01,0x006B1C
0x01,0x0074BC
0x02,0x007D36
0x02,0x008591
0x03,0x008DE1
0x03,0x0094B2
0x03,0x009B4A
0x03,0x00A179
0x03,0x00A70E
0x03,0x00AC0B
0x03,0x00B01D
0x02,0x00B4C6
0x02,0x00B7EF
0x01,0x00BB2C
0x00,0x00BE25
0x00,0x00C003
0xFF,0x00C1C7
0xFE,0x00C3D1
0xFE,0x00C407
0xFD,0x00C518
0xFD,0x00C516
0xFC,0x00C53A
0xFC,0x00C41D
0xFC,0x00C3B7
0xFC,0x00C1D7
0xFC,0x00BFC7
0xFC,0x00BD97
0xFC,0x00BA3B
0xFD,0x00B708
0xFD,0x00B2EA
0xFD,0x00AEA2
0xFD,0x00A9C9
0xFE,0x00A44B
0xFE,0x009F1A
0xFE,0x0098D2
0xFE,0x00932E
0xFE,0x008C45
0xFE,0x00868A
0xFD,0x007F5C
0xFD,0x00798B
0xFD,0x0071D7
0xFD,0x006BE5
0xFD,0x0064CE
0xFD,0x005ED8
0xFD,0x0057A0
0xFD,0x00517A
0xFD,0x004B2C
0xFD,0x0045B4
0xFE,0x003FB6
0xFE,0x003A75
0xFF,0x0034F0
0xFF,0x002FC6
0x00,0x002AEC
0x00,0x00261B
0x01,0x00215E
0x01,0x001C9F
0x02,0x001855
0x02,0x0013A4
0x02,0x000F08
0x02,0x0009EE
0x02,0x0005EC
0x02,0x0000A3
0x01,0xFFFCD7
0x01,0xFFF738
0x00,0xFFF29B
0xFF,0xFFED4A
0xFF,0xFFE831
0xFE,0xFFE2E7
0xFD,0xFFDDA6
0xFC,0xFFD7F0
0xFB,0xFFD332
0xFA,0xFFCCD5
0xFA,0xFFC832
0xF9,0xFFC25D
0xF9,0xFFBDA8
0xF8,0xFFB7E6
0xF8,0xFFB37C
0xF8,0xFFAEB1
0xF8,0xFFAAB3
0xF8,0xFFA67F
0xF8,0xFFA2F9
0xF8,0xFFA01C
0xF8,0xFF9DF2
0xF8,0xFF9BAA
0xF8,0xFF9B11
0xF9,0xFF9990
0xF9,0xFF9A2E
0xF9,0xFF9A1C
0xFA,0xFF9BCE
0xFA,0xFF9D5D
0xFB,0xFFA018
0xFB,0xFFA2CF
0xFC,0xFFA650
0xFC,0xFFAA3A
0xFD,0xFFAE6D
0xFD,0xFFB2D3
0xFE,0xFFB743
0xFE,0xFFBBBA
0xFE,0xFFC0CB
0xFE,0xFFC53C
0xFF,0xFFCA0E
0xFF,0xFFCE59
0xFE,0xFFD31F
0xFE,0xFFD6F5
0xFE,0xFFDB3C
0xFD,0xFFDEB3
0xFD,0xFFE354
0xFC,0xFFE699
0xFC,0xFFEAC5
0xFC,0xFFEEC5
0xFB,0xFFF316
0xFB,0xFFF6DB
0xFB,0xFFFC1D
0xFB,0x000053
0xFB,0x0005E4
0xFC,0x000A71
0xFC,0x00100B
0xFD,0x0015B2
0xFE,0x001B3C
0xFF,0x00210A
0x00,0x00264B
0x01,0x002C93
0x02,0x0031E3
0x03,0x0037FF
0x03,0x003CE6
0x04,0x0042B7
0x05,0x00478C
0x05,0x004CE2
0x05,0x00511A
0x05,0x0055B3
0x05,0x005A0F
0x05,0x005DE9
0x05,0x0061DB
0x05,0x00659F
0x04,0x00691A
0x04,0x006D36
0x03,0x00702F
0x03,0x0073A1
0x02,0x00769C
0x02,0x0079F1
0x02,0x007CDE
0x01,0x007FF5
0x01,0x008247
0x01,0x008546
0x01,0x0086B2
0x00,0x008970
0x00,0x008AEC
0x00,0x008CF2
0x00,0x008E2D
0xFF,0x008F06
0xFF,0x009049
0xFF,0x0090C0
0xFF,0x009191
0xFE,0x009164
0xFE,0x009187
0xFE,0x009150
0xFE,0x0090AE
0xFE,0x009011
0xFD,0x008F50
0xFD,0x008E6F
0xFD,0x008D28
0xFE,0x008C53
0xFE,0x008B14
0xFE,0x0089F5
0xFE,0x00889E
0xFE,0x008762
0xFE,0x0085CF
0xFE,0x00841D
0xFF,0x0082B6
0xFF,0x0080F0
0xFF,0x007E9C
0xFF,0x007CA0
0xFF,0x0079CF
0xFF,0x0077D3
0xFF,0x00749A
0xFF,0x0071D7
0xFF,0x006EDA
0xFF,0x006B80
0xFF,0x006811
0xFF,0x00644F
0xFF,0x00603D
0xFF,0x005C2D
0x00,0x00580D
0x00,0x005362
0x00,0x004F1C
0x00,0x004AA5
0x01,0x004643
0x01,0x00420B
0x01,0x003D3C
0x02,0x00396E
0x02,0x0034D6
0x02,0x00312A
0x03,0x002D28
0x03,0x002914
0x03,0x002548
0x04,0x0021D6
0x04,0x001E09
0x04,0x001B06
0x05,0x001748
0x05,0x0013D4
0x05,0x0010A5
0x05,0x000D7C
0x05,0x000A03
0x05,0x000754
0x05,0x00044F
0x04,0x00018C
0x04,0xFFFED1
0x04,0xFFFC37
0x03,0xFFFA39
0x03,0xFFF7F0
0x02,0xFFF5EC
0x01,0xFFF411
0x01,0xFFF2B1
0x00,0xFFF142
0xFF,0xFFEFF8
0xFF,0xFFEF90
0xFE,0xFFEE5B
0xFE,0xFFEE4F
0xFE,0xFFEE3D
0xFD,0xFFEE6B
0xFD,0xFFEE97
0xFD,0xFFEF18
0xFE,0xFFEF96
0xFE,0xFFF0B5
0xFE,0xFFF128
0xFF,0xFFF16C
0xFF,0xFFF219
0x00,0xFFF269
0x00,0xFFF312
0x01,0xFFF31A
0x01,0xFFF356
0x02,0xFFF342
0x02,0xFFF30E
0x02,0xFFF2DD
0x03,0xFFF23D
0x03,0xFFF1BA
0x03,0xFFF152
0x03,0xFFF0D5
0x03,0xFFEFB6
0x02,0xFFEF42
0x02,0xFFEEBB
0x02,0xFFEE1F
0x02,0xFFEDD6
0x01,0xFFEDF4
0x01,0xFFEDF2
0x00,0xFFEEC5
0x00,0xFFF02B
0x00,0xFFF124
0x00,0xFFF30B
0xFF,0xFFF4E7
0xFF,0xFFF76A
0xFF,0xFFFA25
0xFF,0xFFFD46
0xFF,0x0000E3
0xFF,0x0004EB
0xFF,0x000889
0xFF,0x000DA6
0xFF,0x0011D4
0xFF,0x001708
0xFF,0x001BC0
0xFF,0x00214C
0xFF,0x00266F
0xFF,0x002C21
0xFF,0x0030B5
0xFF,0x00367F
0xFF,0x003B52
0xFF,0x0040EA
0xFF,0x004596
0xFE,0x004A6F
0xFE,0x004EF0
0xFE,0x005354
0xFE,0x00577E
0xFD,0x005B10
0xFD,0x005E05
0xFD,0x0060E4
0xFD,0x00635C
0xFD,0x006558
0xFC,0x006687
0xFC,0x0067DB
0xFC,0x00680D
0xFC,0x0068EE
0xFC,0x00687D
0xFD,0x006857
0xFD,0x0067B9
0xFD,0x006732
0xFD,0x00663D
0xFE,0x006558
0xFE,0x006419
0xFF,0x0062C2
0xFF,0x0061AD
0xFF,0x005FFF
0x00,0x005EA1
0x00,0x005C4B
0x00,0x005A8F
0x01,0x0057EB
0x01,0x00558E
0x01,0x005259
0x01,0x004EAD
0x01,0x004AEA
0x01,0x004657
0x01,0x0041CB
0x01,0x003CCC
0x01,0x0037AE
0x01,0x003178
0x00,0x002C1F
0x00,0x00258C
0x00,0x001F98
0xFF,0x0018EC
0xFF,0x001334
0xFF,0x000C41
0xFE,0x000647
0xFE,0xFFFFEE
0xFE,0xFFFA27
0xFE,0xFFF467
0xFD,0xFFEF24
0xFD,0xFFE9DC
0xFD,0xFFE517
0xFD,0xFFE0D1
0xFD,0xFFDC1E
0xFD,0xFFD8E3
0xFC,0xFFD5A6
0xFC,0xFFD2ED
0xFC,0xFFD099
0xFC,0xFFCE45
0xFC,0xFFCD3E
0xFC,0xFFCBEE
0xFB,0xFFCB7A
0xFB,0xFFCB36
0xFB,0xFFCB8C
0xFB,0xFFCC73
0xFA,0xFFCD90
0xFA,0xFFCF5A
0xFA,0xFFD160
0xFA,0xFFD3C2
0xFA,0xFFD729
0xFA,0xFFDA0A
0xFA,0xFFDDEA
0xFA,0xFFE1A0
0xFB,0xFFE66B
0xFB,0xFFEAC1
0xFC,0xFFF037
0xFC,0xFFF5A8
0xFD,0xFFFB2A
0xFE,0x00014E
0xFF,0x00072E
0x00,0x000DAE
0x01,0x001451
0x02,0x001ACF
0x03,0x0021E5
0x04,0x0028BF
0x04,0x003013
0x05,0x0036BB
0x05,0x003D8C
