data1,data2
0xF7,0xFFE261
0xF7,0xFFF33E
0xF7,0x00045D
0xF7,0x001643
0xF7,0x002926
0xF7,0x003CC4
0xF7,0x0050D2
0xF7,0x0065A7
0xF7,0x007B58
0xF7,0x009114
0xF8,0x00A7A9
0xF8,0x00BE23
0xF8,0x00D535
0xF8,0x00EBD3
0xF9,0x010292
0xF9,0x0118C4
0xFA,0x012EFD
0xFA,0x01442C
0xFB,0x01598B
0xFB,0x016DFE
0xFC,0x018184
0xFD,0x019458
0xFD,0x01A650
0xFE,0x01B71B
0xFF,0x01C70D
0xFF,0x01D624
0x00,0x01E37C
0x00,0x01EFFA
0x00,0x01FB8C
0x00,0x020586
0x00,0x020E6B
0x00,0x0215E0
0x00,0x021C85
0x00,0x02217E
0x00,0x0225C2
0xFF,0x022867
0xFF,0x022A09
0xFF,0x022A8B
0xFF,0x0229C6
0xFF,0x0227EB
0xFF,0x0224C7
0xFF,0x0220AF
0xFF,0x021BA0
0x00,0x021552
0x00,0x020DF3
0x01,0x0205F0
0x01,0x01FCD7
0x02,0x01F291
0x03,0x01E7AE
0x03,0x01DBDC
0x03,0x01CF8C
0x04,0x01C2A5
0x04,0x01B547
0x04,0x01A7BC
0x04,0x0199AE
0x03,0x018B6F
0x03,0x017DAC
0x02,0x016F5F
0x02,0x0161D4
0x01,0x015406
0x00,0x01471B
0x00,0x0139CA
0xFF,0x012D2D
0xFF,0x012072
0xFE,0x01140A
0xFE,0x010755
0xFE,0x00FA06
0xFE,0x00EC18
0xFE,0x00DDDB
0xFE,0x00CF0A
0xFF,0x00BEC8
0xFF,0x00AD8F
0xFF,0x009B24
0x00,0x0087BD
0x00,0x0072C8
0x01,0x005D4C
0x01,0x004689
0x02,0x002EE4
0x02,0x001736
0x02,0xFFFEEB
0x02,0xFFE6FB
0x02,0xFFCF42
0x02,0xFFB82A
0x02,0xFFA295
0x01,0xFF8E0A
0x01,0xFF7B53
0x01,0xFF6A7E
0x00,0xFF5B61
0x00,0xFF4E64
0x00,0xFF43C0
0x00,0xFF3B6D
0xFF,0xFF34E1
0xFF,0xFF300E
0xFF,0xFF2D99
0xFF,0xFF2C28
0xFF,0xFF2BB3
0xFF,0xFF2CB0
0xFF,0xFF2F05
0x00,0xFF3169
0x00,0xFF344E
0x00,0xFF37D4
0x00,0xFF3AFD
0x01,0xFF3F21
0x01,0xFF42BA
0x01,0xFF46C7
0x02,0xFF4B0B
0x02,0xFF4F17
0x02,0xFF5381
0x02,0xFF585E
0x02,0xFF5CF7
0x02,0xFF621C
0x02,0xFF6709
0x02,0xFF6C64
0x02,0xFF71B4
0x02,0xFF7658
0x02,0xFF7B01
0x02,0xFF7F0D
0x01,0xFF822E
0x01,0xFF8569
0x01,0xFF8749
0x01,0xFF881E
0x01,0xFF8868
0x01,0xFF87A4
0x01,0xFF85C4
0x01,0xFF83AA
0x01,0xFF808B
0x01,0xFF7D6F
0x02,0xFF79A8
0x02,0xFF75AE
0x02,0xFF722C
0x03,0xFF6E92
0x03,0xFF6B7B
0x03,0xFF68CB
0x04,0xFF6698
0x04,0xFF6513
0x04,0xFF637D
0x04,0xFF6270
0x04,0xFF61A0
0x04,0xFF60A0
0x04,0xFF5F83
0x03,0xFF5DF8
0x03,0xFF5BE2
0x03,0xFF5977
0x02,0xFF567E
0x02,0xFF52F1
0x01,0xFF4EBD
0x00,0xFF4A50
0x00,0xFF459D
0xFF,0xFF4141
0xFF,0xFF3CE5
0xFF,0xFF3905
0xFF,0xFF365A
0xFF,0xFF34A8
0xFF,0xFF3446
0xFF,0xFF35CE
0xFF,0xFF392B
0xFF,0xFF3E6C
0xFF,0xFF45B5
0x00,0xFF4F07
0x00,0xFF59FC
0x00,0xFF66AD
0x01,0xFF7539
0x01,0xFF84A3
0x01,0xFF94E1
0x01,0xFFA578
0x01,0xFFB6C1
0x01,0xFFC725
0x00,0xFFD780
0x00,0xFFE796
0x00,0xFFF6F3
0xFF,0x0004F1
0xFF,0x001291
0xFE,0x001F44
0xFE,0x002AC5
0xFE,0x0035BA
0xFE,0x004087
0xFE,0x004AB8
0xFE,0x0054DE
0xFE,0x005F7C
0xFE,0x006996
0xFF,0x0074B2
0xFF,0x007FD9
0x00,0x008BA3
0x00,0x00984B
0x01,0x00A4DE
0x02,0x00B221
0x02,0x00BFB5
0x03,0x00CD30
0x03,0x00DADA
0x03,0x00E7E3
0x03,0x00F4B2
0x03,0x010068
0x03,0x010AD8
0x03,0x011476
0x02,0x011C94
0x02,0x01236F
0x01,0x0128B0
0x01,0x012C76
0x00,0x012E22
0x00,0x012FAB
0xFF,0x012EA8
0xFF,0x012D3F
0xFF,0x012A7C
0xFF,0x0126D9
0xFF,0x01226E
0x00,0x011D6B
0x01,0x0117F0
0x01,0x0111FA
0x02,0x010C84
0x04,0x010642
0x05,0x01008C
0x06,0x00FAD4
0x07,0x00F4E0
0x08,0x00EEF0
0x09,0x00E912
0x0A,0x00E310
0x0A,0x00DD2B
0x0B,0x00D6CA
0x0B,0x00D01D
0x0A,0x00C8F2
0x0A,0x00C197
0x0A,0x00B9A1
0x09,0x00B0D6
0x08,0x00A79F
0x07,0x009E31
0x05,0x009387
0x04,0x0088AC
0x03,0x007D66
0x02,0x007191
0x00,0x0065B1
0xFF,0x00590C
0xFE,0x004CD0
0xFE,0x004019
0xFD,0x0033CD
0xFC,0x0027DD
0xFC,0x001C73
0xFC,0x001168
0xFC,0x00067F
0xFC,0xFFFD01
0xFC,0xFFF3E4
0xFC,0xFFEC4B
0xFC,0xFFE515
0xFD,0xFFDF34
0xFD,0xFFDA18
0xFD,0xFFD612
0xFD,0xFFD2B9
0xFD,0xFFD065
0xFD,0xFFCE2C
0xFC,0xFFCCDD
0xFC,0xFFCC28
0xFC,0xFFCB72
0xFB,0xFFCB27
0xFB,0xFFCA5B
0xFA,0xFFCA26
0xFA,0xFFC972
0xF9,0xFFC8BD
0xF9,0xFFC80C
0xF8,0xFFC70F
0xF8,0xFFC63D
0xF8,0xFFC5BE
0xF8,0xFFC517
0xF9,0xFFC4F3
0xF9,0xFFC5A8
0xFA,0xFFC6E5
0xFA,0xFFC88F
0xFB,0xFFCB33
0xFC,0xFFCEF1
0xFD,0xFFD32E
0xFE,0xFFD89B
0x00,0xFFDEBF
0x01,0xFFE5A6
0x02,0xFFEC89
0x03,0xFFF481
0x04,0xFFFBEC
0x05,0x000340
0x05,0x000A99
0x06,0x0010FE
0x06,0x0016A1
0x06,0x001B68
0x06,0x001EFE
0x06,0x0021A6
0x05,0x002348
0x05,0x0023D0
0x04,0x002394
0x04,0x00229B
0x03,0x00213A
0x03,0x001FE9
0x02,0x001E51
0x02,0x001CCF
0x01,0x001C43
0x01,0x001C05
0x01,0x001D0C
0x01,0x001F0E
0x01,0x00220B
0x02,0x0025EF
0x02,0x002A97
0x03,0x003007
0x04,0x003629
0x04,0x003CA1
0x05,0x0042C2
0x05,0x004893
0x06,0x004E0D
0x06,0x005217
0x06,0x0054EA
0x06,0x00568D
0x06,0x0056A3
0x06,0x00549B
0x05,0x0050FE
0x05,0x004BEF
0x04,0x004560
0x03,0x003D44
0x02,0x003453
0x01,0x002A67
0x01,0x002075
0x00,0x00165F
0xFF,0x000CD3
0xFF,0x000423
0xFE,0xFFFC6F
0xFE,0xFFF62F
0xFE,0xFFF1A6
0xFE,0xFFEF5C
0xFE,0xFFEEFD
0xFE,0xFFF09D
0xFE,0xFFF467
0xFF,0xFFFA4B
0xFF,0x0001F0
0xFF,0x000B08
0x00,0x0015A8
0x00,0x0021E1
0x00,0x002E77
0x00,0x003C3D
0x00,0x004A25
0x00,0x00587F
0x00,0x006740
0x00,0x0075D9
0x00,0x008461
0x00,0x0092EA
0xFF,0x00A173
0xFF,0x00B039
0xFE,0x00BEB0
0xFD,0x00CDB9
0xFD,0x00DCF0
0xFC,0x00ECAE
0xFB,0x00FD11
0xFB,0x010E6E
0xFA,0x01203C
0xFA,0x013345
0xF9,0x0146DF
0xF9,0x015B45
0xF9,0x01704E
0xF8,0x018679
0xF8,0x019CA1
0xF9,0x01B30F
0xF9,0x01C9D0
0xF9,0x01DFE8
0xFA,0x01F5EE
0xFA,0x020AE1
0xFB,0x021EAF
0xFC,0x023134
0xFC,0x024207
0xFD,0x025108
0xFE,0x025E17
0xFF,0x026885
0xFF,0x0270CC
0x00,0x0276BC
0x01,0x027A47
0x01,0x027B83
0x02,0x027A43
0x02,0x0276A8
0x02,0x027132
0x03,0x026970
0x03,0x025FFF
0x03,0x02559A
0x03,0x0248F6
0x03,0x023BBA
0x03,0x022D3A
0x03,0x021E59
0x03,0x020F44
0x03,0x01FF9C
0x03,0x01EFEA
0x02,0x01E01C
0x02,0x01D04F
0x02,0x01C0D5
0x01,0x01B145
0x01,0x01A12D
0x00,0x0191A0
0x00,0x018198
0xFF,0x0171AE
0xFF,0x0160BD
0xFF,0x014F5D
0xFE,0x013D97
0xFE,0x012B23
0xFE,0x0117D7
0xFD,0x0103EF
0xFD,0x00EF61
0xFD,0x00DA3A
0xFE,0x00C4B2
0xFE,0x00AEDE
0xFE,0x0098FC
0xFF,0x00838B
0xFF,0x006E8B
0x00,0x0059E9
0x00,0x0045D5
0x01,0x003362
0x01,0x002180
0x02,0x00115A
0x02,0x0001F4
0x02,0xFFF4AB
0x03,0xFFE86F
0x03,0xFFDDDA
0x03,0xFFD455
0x02,0xFFCC28
0x02,0xFFC511
0x02,0xFFBEF9
0x01,0xFFB9AE
0x01,0xFFB4F7
0x00,0xFFB0E3
0x00,0xFFACE5
0x00,0xFFA986
0xFF,0xFFA5C2
0xFF,0xFFA258
0xFF,0xFF9EAB
0xFF,0xFF9B47
0xFF,0xFF9735
0xFF,0xFF937C
0x00,0xFF8F6F
0x00,0xFF8B65
0x01,0xFF8798
0x01,0xFF83D2
0x01,0xFF8022
0x02,0xFF7C7A
0x02,0xFF795B
0x02,0xFF7620
0x02,0xFF73B0
0x02,0xFF71A4
0x02,0xFF704E
0x02,0xFF6F19
0x02,0xFF6E90
0x01,0xFF6EDD
0x01,0xFF6EF9
0x00,0xFF701C
0x00,0xFF71C4
0xFF,0xFF73A6
0xFE,0xFF75F8
0xFE,0xFF7872
0xFD,0xFF7B6B
0xFC,0xFF7E9F
0xFC,0xFF81B0
0xFB,0xFF84F9
0xFB,0xFF87FE
0xFA,0xFF8A8B
0xFA,0xFF8D55
0xFA,0xFF8F4F
0xF9,0xFF9060
0xF9,0xFF90F7
0xF9,0xFF9091
0xFA,0xFF8F23
0xFA,0xFF8D5F
0xFA,0xFF89E8
0xFA,0xFF8555
0xFB,0xFF7FEE
0xFB,0xFF78E9
0xFB,0xFF7105
0xFC,0xFF6862
0xFC,0xFF5E3C
0xFC,0xFF53DE
0xFC,0xFF4894
0xFD,0xFF3C62
0xFD,0xFF3020
0xFD,0xFF2377
0xFD,0xFF16C2
0xFD,0xFF0A20
0xFE,0xFEFDA5
0xFE,0xFEF258
0xFE,0xFEE6E8
0xFE,0xFEDC88
0xFE,0xFED37F
0xFE,0xFECAEC
0xFE,0xFEC3F5
0xFE,0xFEBEA0
0xFE,0xFEBA4A
0xFF,0xFEB7B7
0xFF,0xFEB643
0xFE,0xFEB690
0xFE,0xFEB82F
0xFE,0xFEBA7E
0xFE,0xFEBE44
0xFE,0xFEC31A
0xFD,0xFEC88C
0xFD,0xFECEAC
0xFC,0xFED56D
0xFC,0xFEDC4A
0xFB,0xFEE367
0xFA,0xFEE9F7
0xFA,0xFEF0A6
0xF9,0xFEF71F
0xF8,0xFEFD13
0xF8,0xFF035D
0xF8,0xFF08F8
0xF7,0xFF0E22
0xF7,0xFF1353
0xF7,0xFF18E6
0xF7,0xFF1E66
0xF7,0xFF246E
0xF7,0xFF2ADF
0xF7,0xFF3210
0xF8,0xFF3A24
0xF8,0xFF4323
0xF8,0xFF4D0D
0xF9,0xFF5820
0xF9,0xFF636B
0xFA,0xFF7026
0xFA,0xFF7D55
0xFB,0xFF8AFB
0xFC,0xFF98EF
0xFC,0xFFA6C3
0xFC,0xFFB461
0xFD,0xFFC1D0
0xFD,0xFFCDC4
0xFE,0xFFD98E
0xFE,0xFFE3EA
0xFF,0xFFECB7
0xFF,0xFFF4A5
0x00,0xFFFA31
0x00,0xFFFEE1
0x00,0x0001FA
0x01,0x00036E
0x01,0x000403
0x01,0x0003C8
0x02,0x000265
0x02,0x0000BF
0x02,0xFFFF48
0x02,0xFFFDBA
0x02,0xFFFCB5
0x02,0xFFFC19
0x02,0xFFFCC7
0x02,0xFFFE27
0x02,0x000079
0x02,0x000411
0x02,0x0008E3
0x01,0x000EA7
0x01,0x0015F9
0x01,0x001DDE
0x01,0x0026D9
0x02,0x003021
0x02,0x0039D1
0x02,0x004413
0x02,0x004E37
0x02,0x00586F
0x03,0x00624D
0x03,0x006BF9
0x03,0x0074C2
0x03,0x007D60
0x03,0x008560
0x04,0x008CE4
0x03,0x0093E1
0x03,0x009A2D
0x03,0x00A051
0x03,0x00A682
0x03,0x00AC1B
0x02,0x00B213
0x02,0x00B7CB
0x01,0x00BE01
0x01,0x00C41D
0x00,0x00CA4C
0x00,0x00D0C2
0xFF,0x00D77B
0xFF,0x00DE40
0xFF,0x00E43E
0xFF,0x00EA38
0xFE,0x00EFE5
0xFE,0x00F53D
0xFE,0x00F945
0xFF,0x00FCF0
0xFF,0x00FF9F
0xFF,0x01017F
0xFF,0x010252
0xFF,0x01029A
0xFF,0x0101C1
0xFF,0x01004E
0xFF,0x00FEB8
0xFF,0x00FC78
0xFF,0x00FA74
0xFF,0x00F81A
0xFF,0x00F626
0xFF,0x00F587
0xFE,0x00F4EC
0xFE,0x00F555
0xFE,0x00F6FA
0xFE,0x00F93F
0xFE,0x00FD02
0xFE,0x0101BD
0xFE,0x01072F
0xFF,0x010DE7
0xFF,0x011537
0xFF,0x011D09
0x00,0x01257F
0x00,0x012E0A
0x00,0x013654
0x01,0x013F0F
0x01,0x0146E7
0x01,0x014EFD
0x01,0x015644
0x01,0x015CD5
0x01,0x0162EF
0x01,0x016862
0x00,0x016D21
0x00,0x017125
0xFF,0x017486
0xFF,0x017761
0xFE,0x017977
0xFE,0x017B39
0xFE,0x017C0A
0xFD,0x017C6C
0xFD,0x017CB3
0xFD,0x017BF4
0xFE,0x017A85
0xFE,0x017887
0xFE,0x0175EA
0xFF,0x017226
0x00,0x016D75
0x00,0x0167C4
0x01,0x01614D
0x02,0x01591F
0x02,0x01503C
0x03,0x0145BC
0x03,0x013A84
0x03,0x012DEC
0x04,0x012050
0x04,0x0111CB
0x03,0x010264
0x03,0x00F203
0x03,0x00E12B
0x03,0x00CFAD
0x02,0x00BDA3
0x02,0x00AB5D
0x02,0x0098CC
0x01,0x008665
0x01,0x007376
0x01,0x0060B2
0x01,0x004D6E
0x01,0x003AA1
0x01,0x00278A
0x01,0x00148F
0x01,0x000146
0x01,0xFFED92
0x01,0xFFD9D6
0x01,0xFFC618
0x01,0xFFB22E
0x01,0xFF9E0A
0x01,0xFF8A3E
0x00,0xFF761A
0x00,0xFF6252
0xFF,0xFF4EC5
0xFF,0xFF3C1C
0xFE,0xFF2993
0xFE,0xFF17BF
0xFD,0xFF072D
0xFD,0xFEF71B
0xFD,0xFEE852
0xFC,0xFEDA60
0xFC,0xFECE0B
0xFC,0xFEC2B2
0xFC,0xFEB847
0xFD,0xFEAF10
0xFD,0xFEA6D8
0xFE,0xFE9F77
0xFE,0xFE98C2
0xFF,0xFE92B6
0xFF,0xFE8D3C
0x00,0xFE885F
0x01,0xFE83CD
0x01,0xFE7F70
0x02,0xFE7B38
0x02,0xFE7744
0x02,0xFE7326
0x03,0xFE6FC3
0x03,0xFE6C17
0x02,0xFE6974
0x02,0xFE669B
0x02,0xFE6433
0x01,0xFE626B
0x01,0xFE60EC
0x00,0xFE5FB9
0x00,0xFE5F8E
0xFF,0xFE5F32
0xFE,0xFE5F52
0xFE,0xFE5FD1
0xFD,0xFE6035
0xFD,0xFE609F
0xFD,0xFE611C
0xFD,0xFE615E
0xFD,0xFE6140
0xFD,0xFE6132
0xFE,0xFE607D
0xFE,0xFE5FA3
0xFF,0xFE5EEE
0x00,0xFE5D9A
0x01,0xFE5C55
0x02,0xFE5B86
0x03,0xFE5A9F
0x04,0xFE5A83
0x04,0xFE5B84
0x05,0xFE5CF4
0x06,0xFE5F08
0x07,0xFE6297
0x07,0xFE66FE
0x07,0xFE6C57
0x07,0xFE72A6
0x07,0xFE79C9
0x07,0xFE81E9
0x07,0xFE8A43
0x06,0xFE9316
0x06,0xFE9B71
0x05,0xFEA441
0x04,0xFEAC6E
0x04,0xFEB431
0x03,0xFEBBD9
0x02,0xFEC2C8
0x02,0xFEC8F2
0x01,0xFECF04
0x01,0xFED47A
0x00,0xFED9FD
0x00,0xFEDF1C
0x00,0xFEE51F
0xFF,0xFEEB29
0xFF,0xFEF1BF
0xFF,0xFEF97B
0xFF,0xFF01F1
0xFF,0xFF0B93
0xFF,0xFF1628
0xFF,0xFF21F6
0xFF,0xFF2ED3
0xFF,0xFF3C14
0x00,0xFF4ACB
0x00,0xFF59FC
0x00,0xFF6967
0x00,0xFF794F
0x00,0xFF8969
0x00,0xFF991F
0x00,0xFFA939
0x00,0xFFB8F1
0x00,0xFFC897
0x00,0xFFD853
0x00,0xFFE867
0x00,0xFFF847
0x00,0x00088F
0x00,0x0019C6
0x00,0x002B4E
0x00,0x003D8E
0xFF,0x00513C
0xFF,0x006607
0xFF,0x007BF5
0xFE,0x009383
0xFE,0x00ABE9
0xFE,0x00C5C9
0xFD,0x00E044
0xFD,0x00FBBD
0xFC,0x01179F
0xFC,0x0133F2
0xFB,0x015014
0xFB,0x016B89
0xFB,0x0186DD
0xFA,0x01A0CF
0xFA,0x01B98E
0xFA,0x01D10D
0xF9,0x01E6CD
0xF9,0x01FAE7
0xF9,0x020DAA
0xF9,0x021ED7
0xF9,0x022E45
0xF8,0x023CA7
0xF8,0x024998
0xF8,0x0255CB
0xF8,0x0261E1
0xF9,0x026D60
0xF9,0x0278EE
0xF9,0x0284C2
0xFA,0x0290C4
0xFA,0x029D12
0xFB,0x02AA66
0xFC,0x02B7FB
0xFD,0x02C615
0xFE,0x02D40B
0xFF,0x02E30A
0x00,0x02F173
0x01,0x02FF4D
0x02,0x030CBA
0x02,0x0318B6
0x03,0x0323BF
0x03,0x032D75
0x04,0x03345A
0x04,0x033921
0x04,0x033BDC
0x04,0x033BDC
0x03,0x03398F
0x03,0x033496
0x02,0x032D15
0x02,0x03237F
0x01,0x0317E8
0x00,0x030B11
0x00,0x02FC5A
0xFF,0x02ED27
0xFF,0x02DC8A
0xFE,0x02CBF5
0xFE,0x02BB51
0xFE,0x02AA82
0xFE,0x029A35
0xFE,0x028A4B
0xFE,0x027B04
0xFE,0x026C7D
0xFE,0x025E8B
0xFE,0x025138
0xFF,0x0244BA
0xFF,0x0238A9
0xFF,0x022CB1
0xFF,0x022134
0xFF,0x0215CE
0xFF,0x020A7B
0x00,0x01FF38
0x00,0x01F376
0x00,0x01E754
0x00,0x01DBC6
0x00,0x01CFDC
0x00,0x01C3F0
0x00,0x01B81C
0x01,0x01AC18
0x01,0x01A00C
0x01,0x01943E
0x01,0x0188A9
0x02,0x017D29
0x02,0x017248
0x02,0x01678F
0x02,0x015C74
0x02,0x015212
0x02,0x01480C
0x01,0x013E08
0x01,0x013406
0x00,0x012A98
0xFF,0x01208C
0xFF,0x0116A0
0xFE,0x010CF7
0xFD,0x0102F0
0xFC,0x00F919
0xFC,0x00EF13
0xFB,0x00E551
0xFB,0x00DB67
0xFA,0x00D1E7
0xFA,0x00C84C
0xFA,0x00BE86
0xFA,0x00B58B
0xFB,0x00ACE6
0xFB,0x00A490
0xFC,0x009C5F
0xFD,0x0094D0
0xFD,0x008DF3
0xFE,0x0087F7
0xFF,0x008280
0x00,0x007D85
0x01,0x007944
0x01,0x0075FF
0x02,0x0072A0
0x02,0x00709E
0x03,0x006EE2
0x03,0x006DC3
0x03,0x006D5E
0x03,0x006CD8
0x03,0x006CF2
0x02,0x006D36
0x02,0x006E11
0x02,0x006E9C
0x01,0x006F14
0x01,0x006F44
0x00,0x006EFE
0x00,0x006DDB
0xFF,0x006CC2
0xFF,0x006A39
0xFF,0x006710
0xFE,0x00631A
0xFE,0x005DB1
0xFE,0x00574A
0xFE,0x005015
0xFE,0x00478A
0xFE,0x003E47
0xFE,0x00340F
0xFE,0x002936
0xFF,0x001D62
0xFF,0x0011BC
0xFF,0x000560
0x00,0xFFF960
0x00,0xFFED4E
0x00,0xFFE1A2
0x01,0xFFD663
0x01,0xFFCBC4
0x01,0xFFC1F4
0x01,0xFFB903
0x01,0xFFB091
0x01,0xFFA913
0x01,0xFFA1F8
0x00,0xFF9BC6
0x00,0xFF9640
0x00,0xFF90B5
0xFF,0xFF8C0C
0xFF,0xFF875B
0xFF,0xFF8293
0xFF,0xFF7E54
0xFF,0xFF7A28
0xFF,0xFF761E
0xFF,0xFF725A
0xFF,0xFF6E68
0x00,0xFF6B47
0x00,0xFF6808
0x00,0xFF6569
0x01,0xFF6335
0x01,0xFF6171
0x02,0xFF6024
0x02,0xFF5F25
0x02,0xFF5EE9
0x02,0xFF5F27
0x02,0xFF5F8B
0x01,0xFF6048
0x01,0xFF6101
0x00,0xFF61D0
0xFF,0xFF623E
0xFF,0xFF6284
0xFE,0xFF62DD
0xFD,0xFF629F
0xFC,0xFF622C
0xFB,0xFF61A6
0xFA,0xFF6050
0xFA,0xFF5F39
0xF9,0xFF5E30
0xF9,0xFF5D31
0xF9,0xFF5CB1
0xF9,0xFF5C84
0xF9,0xFF5D4F
0xFA,0xFF5F5B
0xFA,0xFF61A4
0xFB,0xFF655F
0xFC,0xFF6A14
0xFD,0xFF6FD6
0xFE,0xFF7666
0xFF,0xFF7DBC
0x00,0xFF857B
0x01,0xFF8D5D
0x01,0xFF957A
0x02,0xFF9D3D
0x02,0xFFA424
0x02,0xFFAA2A
0x02,0xFFAF4D
0x02,0xFFB2BF
0x01,0xFFB4CD
0x00,0xFFB4E9
0x00,0xFFB343
0xFF,0xFFAF90
0xFE,0xFFAA67
0xFD,0xFFA351
0xFC,0xFF9AD5
0xFB,0xFF9139
0xFB,0xFF8662
0xFA,0xFF7AF1
0xFA,0xFF6EED
0xFA,0xFF6256
0xFA,0xFF5620
0xFA,0xFF49CC
0xFA,0xFF3E7E
0xFB,0xFF33AF
0xFC,0xFF2917
0xFD,0xFF1FD5
0xFE,0xFF16E6
0xFF,0xFF0EBC
0x00,0xFF07D9
0x01,0xFF00D0
0x01,0xFEFA9A
0x02,0xFEF4B6
0x03,0xFEEEC8
0x03,0xFEE8D6
0x04,0xFEE2CA
0x04,0xFEDC44
0x04,0xFED557
0x03,0xFECDF7
0x03,0xFEC5AB
0x03,0xFEBD42
0x02,0xFEB3F1
0x02,0xFEAA74
0x01,0xFE9FE5
0x00,0xFE9601
0x00,0xFE8BE9
0xFF,0xFE8205
0xFF,0xFE78AA
0xFE,0xFE700D
0xFE,0xFE6813
0xFE,0xFE611C
0xFE,0xFE5B50
0xFE,0xFE567F
0xFE,0xFE5328
0xFE,0xFE50D8
0xFE,0xFE5033
0xFE,0xFE5061
0xFE,0xFE513E
0xFF,0xFE538E
0xFF,0xFE55F1
0xFF,0xFE58AA
0xFF,0xFE5B60
0x00,0xFE5E13
0x00,0xFE6051
0x00,0xFE626B
0x00,0xFE6372
0x01,0xFE6407
0x01,0xFE6409
0x01,0xFE6386
0x01,0xFE627D
0x01,0xFE616C
0x01,0xFE600D
0x01,0xFE5F2C
0x01,0xFE5EC0
0x00,0xFE5F26
0x00,0xFE60BE
0x00,0xFE6324
0x00,0xFE67CF
0xFF,0xFE6D66
0xFF,0xFE755C
0xFF,0xFE7F22
0xFF,0xFE8A82
0xFE,0xFE97C1
0xFE,0xFEA6E0
0xFE,0xFEB73A
0xFE,0xFEC870
0xFE,0xFEDB0A
0xFE,0xFEEDF3
0xFE,0xFF00E6
0xFE,0xFF140A
0xFE,0xFF267C
0xFE,0xFF38B2
0xFE,0xFF4959
0xFE,0xFF5955
0xFE,0xFF67F4
0xFE,0xFF750F
0xFE,0xFF80B9
0xFE,0xFF8B1B
0xFE,0xFF941E
0xFD,0xFF9C89
0xFD,0xFFA3A2
0xFD,0xFFAA71
0xFD,0xFFB137
0xFD,0xFFB80A
0xFD,0xFFBF6C
0xFD,0xFFC79A
0xFD,0xFFD049
0xFD,0xFFDAF1
0xFD,0xFFE60C
0xFD,0xFFF2FB
0xFD,0x0001A2
0xFD,0x0010FA
0xFD,0x0021F7
0xFE,0x00340D
0xFE,0x004699
0xFE,0x0059D5
0xFE,0x006D00
0xFF,0x00800D
0xFF,0x009263
0xFF,0x00A3B3
0x00,0x00B403
0x00,0x00C2CC
0x01,0x00CFAD
0x01,0x00DAC8
0x02,0x00E4B2
0x02,0x00ECCE
0x03,0x00F2FA
0x03,0x00F7C1
0x04,0x00FBD1
0x04,0x00FED8
0x05,0x010115
0x05,0x010363
0x05,0x010533
0x05,0x010745
0x05,0x010A3C
0x05,0x010CFF
0x05,0x01109A
0x04,0x011551
0x04,0x011A6C
0x04,0x012076
0x03,0x012723
0x03,0x012E36
0x02,0x013581
0x02,0x013D25
0x01,0x014525
0x01,0x014CB7
0x01,0x015486
0x00,0x015C24
0x00,0x016353
0x00,0x016A1C
0xFF,0x017066
0xFF,0x017636
0xFF,0x017BCA
0xFE,0x018139
0xFE,0x018608
0xFD,0x018A6A
0xFD,0x018EBB
0xFD,0x01929F
0xFC,0x019636
0xFC,0x019980
0xFC,0x019C71
0xFB,0x019F4F
0xFB,0x01A16A
0xFB,0x01A3A0
0xFC,0x01A51F
0xFC,0x01A669
0xFC,0x01A757
0xFD,0x01A80E
0xFE,0x01A832
0xFE,0x01A830
0xFF,0x01A7FE
0x00,0x01A77A
0x01,0x01A6C7
0x01,0x01A5D4
0x02,0x01A570
0x03,0x01A46B
0x03,0x01A357
0x04,0x01A299
0x04,0x01A1CC
0x04,0x01A141
0x04,0x01A081
0x04,0x019FA6
0x04,0x019EFB
0x04,0x019D5D
0x03,0x019C1C
0x03,0x019AC9
0x03,0x01994D
0x03,0x019755
0x02,0x01952F
0x02,0x0192AD
0x02,0x019024
0x02,0x018D03
0x01,0x018998
0x01,0x018638
0x01,0x01824A
0x01,0x017E36
0x01,0x017992
0x01,0x017495
0x01,0x016FAA
0x01,0x016A5E
0x00,0x0164A5
0x00,0x015F4B
0x00,0x015959
0xFF,0x0153B6
0xFE,0x014E50
0xFE,0x014856
0xFD,0x014301
0xFC,0x013DC4
0xFB,0x01383C
0xFB,0x01337B
0xFA,0x012E80
0xF9,0x012999
0xF9,0x012488
0xF8,0x011F3B
0xF8,0x0119B1
0xF8,0x0113AD
0xF8,0x010CD2
0xF9,0x010575
0xF9,0x00FD15
0xFA,0x00F3A7
0xFA,0x00E8E4
0xFB,0x00DCB8
0xFC,0x00CF97
0xFD,0x00C0E8
0xFE,0x00B185
0xFF,0x00A0CE
0x00,0x008F2E
0x01,0x007D1E
0x01,0x006A8F
0x02,0x00579A
0x03,0x0044E4
0x03,0x003217
0x04,0x002003
0x04,0x000F10
0x04,0xFFFE73
0x05,0xFFEF34
0x05,0xFFE111
0x05,0xFFD43B
0x05,0xFFC867
0x05,0xFFBDE0
0x05,0xFFB49D
0x05,0xFFACD1
0x05,0xFFA5AC
0x05,0xFF9FC6
0x05,0xFF9ADD
0x05,0xFF96C5
0x05,0xFF93E2
0x05,0xFF9133
0x05,0xFF8FBE
0x04,0xFF8EE3
0x04,0xFF8F45
0x04,0xFF9024
0x04,0xFF9242
0x04,0xFF94E9
0x04,0xFF98D5
0x04,0xFF9D76
0x04,0xFFA339
0x04,0xFFA97C
0x05,0xFFB053
0x05,0xFFB81E
